;func;day;origin;time;np;duration;device;osys;browser;nbsessions;location
0;f_regression;0.477950906795;11.4249827512;6.72619831999;49.7491174935;0.809019812924;12.2932760703;29.7583210756;0.209543568043;1.21524072694;2.0842313002
1;f_classif;0.966082810124;1.31824489863;1.31067977816;2.36439423678;1.37876407338;1.51567990227;1.5934029649;1.15242418912;1.17795908158;1.00480780521
2;mutual_info_classif;0.0304590381058;0.0624746022693;0.0370318414993;0.130254585758;0.0497916536142;0.104669524923;0.0748627186426;0.0440542605199;0.136934737857;0.311245056774
3;mutual_info_regression;0.0288355195666;0.00060580325095;0.0256446045228;0.0439782589499;0.0456317521494;0.0078004271661;0.0241042758362;0.0271341489051;0.0026209420951;0.318034445484
